ID,Order_LA,Length_mm,Category_Dummy,Category,NestID,Biomass_mg,Date Collected,OrdinalDate,﻿Pasture,Pasture_patch,Pasture_patch_year,HerbYesNo_alltime,HerbTreat_1418,GrazingYesNo
309,araneae,2,1,Small,RC2 DICK 32 16,0.334035168,08/08/2016,221,RC2,RC2_C,RC2_C_2016,Yes,Spr,No
319,araneae,3,1,Small,RC2 DICK 32 16,1.014570528,08/08/2016,221,RC2,RC2_C,RC2_C_2016,Yes,Spr,No
318,araneae,3,1,Small,RC2 DICK 32 16,1.014570528,08/08/2016,221,RC2,RC2_C,RC2_C_2016,Yes,Spr,No
317,araneae,2,1,Small,RC2 DICK 32 16,0.334035168,08/08/2016,221,RC2,RC2_C,RC2_C_2016,Yes,Spr,No
316,araneae,2,1,Small,RC2 DICK 32 16,0.334035168,08/08/2016,221,RC2,RC2_C,RC2_C_2016,Yes,Spr,No
315,araneae,2,1,Small,RC2 DICK 32 16,0.334035168,08/08/2016,221,RC2,RC2_C,RC2_C_2016,Yes,Spr,No
314,araneae,2,1,Small,RC2 DICK 32 16,0.334035168,08/08/2016,221,RC2,RC2_C,RC2_C_2016,Yes,Spr,No
313,araneae,2,1,Small,RC2 DICK 32 16,0.334035168,08/08/2016,221,RC2,RC2_C,RC2_C_2016,Yes,Spr,No
312,araneae,2,1,Small,RC2 DICK 32 16,0.334035168,08/08/2016,221,RC2,RC2_C,RC2_C_2016,Yes,Spr,No
343,araneae,9,1,Small,RC2 DICK 32 16,20.58706711,08/08/2016,221,RC2,RC2_C,RC2_C_2016,Yes,Spr,No
310,araneae,2,1,Small,RC2 DICK 32 16,0.334035168,08/08/2016,221,RC2,RC2_C,RC2_C_2016,Yes,Spr,No
322,araneae,3,1,Small,RC2 DICK 32 16,1.014570528,08/08/2016,221,RC2,RC2_C,RC2_C_2016,Yes,Spr,No
298,araneae,11,1,Small,RC2 DICK 28 16,35.67680558,08/06/2016,219,RC2,RC2_C,RC2_C_2016,Yes,Spr,No
297,araneae,11,1,Small,RC2 DICK 28 16,35.67680558,08/06/2016,219,RC2,RC2_C,RC2_C_2016,Yes,Spr,No
296,araneae,7,1,Small,RC2 DICK 28 16,10.34043083,08/06/2016,219,RC2,RC2_C,RC2_C_2016,Yes,Spr,No
295,araneae,7,1,Small,RC2 DICK 28 16,10.34043083,08/06/2016,219,RC2,RC2_C,RC2_C_2016,Yes,Spr,No
294,araneae,7,1,Small,RC2 DICK 28 16,10.34043083,08/06/2016,219,RC2,RC2_C,RC2_C_2016,Yes,Spr,No
293,araneae,6,1,Small,RC2 DICK 28 16,6.778044728,08/06/2016,219,RC2,RC2_C,RC2_C_2016,Yes,Spr,No
292,araneae,6,1,Small,RC2 DICK 28 16,6.778044728,08/06/2016,219,RC2,RC2_C,RC2_C_2016,Yes,Spr,No
291,araneae,6,1,Small,RC2 DICK 28 16,6.778044728,08/06/2016,219,RC2,RC2_C,RC2_C_2016,Yes,Spr,No
290,araneae,5,1,Small,RC2 DICK 28 16,4.112896836,08/06/2016,219,RC2,RC2_C,RC2_C_2016,Yes,Spr,No
311,araneae,2,1,Small,RC2 DICK 32 16,0.334035168,08/08/2016,221,RC2,RC2_C,RC2_C_2016,Yes,Spr,No
331,araneae,5,1,Small,RC2 DICK 32 16,4.112896836,08/08/2016,221,RC2,RC2_C,RC2_C_2016,Yes,Spr,No
342,araneae,9,1,Small,RC2 DICK 32 16,20.58706711,08/08/2016,221,RC2,RC2_C,RC2_C_2016,Yes,Spr,No
341,araneae,8,1,Small,RC2 DICK 32 16,14.90858991,08/08/2016,221,RC2,RC2_C,RC2_C_2016,Yes,Spr,No
340,araneae,7,1,Small,RC2 DICK 32 16,10.34043083,08/08/2016,221,RC2,RC2_C,RC2_C_2016,Yes,Spr,No
339,araneae,6,1,Small,RC2 DICK 32 16,6.778044728,08/08/2016,221,RC2,RC2_C,RC2_C_2016,Yes,Spr,No
338,araneae,6,1,Small,RC2 DICK 32 16,6.778044728,08/08/2016,221,RC2,RC2_C,RC2_C_2016,Yes,Spr,No
337,araneae,6,1,Small,RC2 DICK 32 16,6.778044728,08/08/2016,221,RC2,RC2_C,RC2_C_2016,Yes,Spr,No
336,araneae,6,1,Small,RC2 DICK 32 16,6.778044728,08/08/2016,221,RC2,RC2_C,RC2_C_2016,Yes,Spr,No
335,araneae,5,1,Small,RC2 DICK 32 16,4.112896836,08/08/2016,221,RC2,RC2_C,RC2_C_2016,Yes,Spr,No
334,araneae,5,1,Small,RC2 DICK 32 16,4.112896836,08/08/2016,221,RC2,RC2_C,RC2_C_2016,Yes,Spr,No
320,araneae,3,1,Small,RC2 DICK 32 16,1.014570528,08/08/2016,221,RC2,RC2_C,RC2_C_2016,Yes,Spr,No
332,araneae,5,1,Small,RC2 DICK 32 16,4.112896836,08/08/2016,221,RC2,RC2_C,RC2_C_2016,Yes,Spr,No
321,araneae,3,1,Small,RC2 DICK 32 16,1.014570528,08/08/2016,221,RC2,RC2_C,RC2_C_2016,Yes,Spr,No
330,araneae,4,1,Small,RC2 DICK 32 16,2.231589866,08/08/2016,221,RC2,RC2_C,RC2_C_2016,Yes,Spr,No
329,araneae,4,1,Small,RC2 DICK 32 16,2.231589866,08/08/2016,221,RC2,RC2_C,RC2_C_2016,Yes,Spr,No
328,araneae,4,1,Small,RC2 DICK 32 16,2.231589866,08/08/2016,221,RC2,RC2_C,RC2_C_2016,Yes,Spr,No
327,araneae,4,1,Small,RC2 DICK 32 16,2.231589866,08/08/2016,221,RC2,RC2_C,RC2_C_2016,Yes,Spr,No
326,araneae,4,1,Small,RC2 DICK 32 16,2.231589866,08/08/2016,221,RC2,RC2_C,RC2_C_2016,Yes,Spr,No
325,araneae,4,1,Small,RC2 DICK 32 16,2.231589866,08/08/2016,221,RC2,RC2_C,RC2_C_2016,Yes,Spr,No
324,araneae,3,1,Small,RC2 DICK 32 16,1.014570528,08/08/2016,221,RC2,RC2_C,RC2_C_2016,Yes,Spr,No
323,araneae,3,1,Small,RC2 DICK 32 16,1.014570528,08/08/2016,221,RC2,RC2_C,RC2_C_2016,Yes,Spr,No
287,araneae,5,1,Small,RC2 DICK 28 16,4.112896836,08/06/2016,219,RC2,RC2_C,RC2_C_2016,Yes,Spr,No
333,araneae,5,1,Small,RC2 DICK 32 16,4.112896836,08/08/2016,221,RC2,RC2_C,RC2_C_2016,Yes,Spr,No
218,araneae,4,1,Small,RC2 DICK 2 16,2.231589866,06/19/2016,171,RC2,RC2_C,RC2_C_2016,Yes,Spr,No
289,araneae,5,1,Small,RC2 DICK 28 16,4.112896836,08/06/2016,219,RC2,RC2_C,RC2_C_2016,Yes,Spr,No
245,araneae,3,1,Small,RC2 DICK 23 16,1.014570528,07/19/2016,201,RC2,RC2_C,RC2_C_2016,Yes,Spr,No
244,araneae,3,1,Small,RC2 DICK 23 16,1.014570528,07/19/2016,201,RC2,RC2_C,RC2_C_2016,Yes,Spr,No
243,araneae,3,1,Small,RC2 DICK 23 16,1.014570528,07/19/2016,201,RC2,RC2_C,RC2_C_2016,Yes,Spr,No
242,araneae,2,1,Small,RC2 DICK 23 16,0.334035168,07/19/2016,201,RC2,RC2_C,RC2_C_2016,Yes,Spr,No
241,araneae,2,1,Small,RC2 DICK 23 16,0.334035168,07/19/2016,201,RC2,RC2_C,RC2_C_2016,Yes,Spr,No
240,araneae,2,1,Small,RC2 DICK 23 16,0.334035168,07/19/2016,201,RC2,RC2_C,RC2_C_2016,Yes,Spr,No
239,araneae,2,1,Small,RC2 DICK 23 16,0.334035168,07/19/2016,201,RC2,RC2_C,RC2_C_2016,Yes,Spr,No
221,araneae,8,1,Small,RC2 DICK 2 16,14.90858991,06/19/2016,171,RC2,RC2_C,RC2_C_2016,Yes,Spr,No
247,araneae,4,1,Small,RC2 DICK 23 16,2.231589866,07/19/2016,201,RC2,RC2_C,RC2_C_2016,Yes,Spr,No
219,araneae,5,1,Small,RC2 DICK 2 16,4.112896836,06/19/2016,171,RC2,RC2_C,RC2_C_2016,Yes,Spr,No
249,araneae,4,1,Small,RC2 DICK 23 16,2.231589866,07/19/2016,201,RC2,RC2_C,RC2_C_2016,Yes,Spr,No
217,araneae,3,1,Small,RC2 DICK 2 16,1.014570528,06/19/2016,171,RC2,RC2_C,RC2_C_2016,Yes,Spr,No
216,araneae,8,1,Small,RC2 DICK 19 16,14.90858991,07/08/2016,190,RC2,RC2_C,RC2_C_2016,Yes,Spr,No
215,araneae,7,1,Small,RC2 DICK 19 16,10.34043083,07/08/2016,190,RC2,RC2_C,RC2_C_2016,Yes,Spr,No
214,araneae,5,1,Small,RC2 DICK 19 16,4.112896836,07/08/2016,190,RC2,RC2_C,RC2_C_2016,Yes,Spr,No
213,araneae,5,1,Small,RC2 DICK 19 16,4.112896836,07/08/2016,190,RC2,RC2_C,RC2_C_2016,Yes,Spr,No
169,araneae,4,1,Small,RC2 DICK 1 16,2.231589866,06/15/2016,167,RC2,RC2_N,RC2_N_2016,Yes,SnS,No
2,araneae,3,1,Small,BSH DICK 1 16,1.014570528,07/09/2016,191,BSH,BSH_C,BSH_C_2016,Yes,Spr,No
212,araneae,4,1,Small,RC2 DICK 19 16,2.231589866,07/08/2016,190,RC2,RC2_C,RC2_C_2016,Yes,Spr,No
211,araneae,4,1,Small,RC2 DICK 19 16,2.231589866,07/08/2016,190,RC2,RC2_C,RC2_C_2016,Yes,Spr,No
220,araneae,7,1,Small,RC2 DICK 2 16,10.34043083,06/19/2016,171,RC2,RC2_C,RC2_C_2016,Yes,Spr,No
276,araneae,3,1,Small,RC2 DICK 28 16,1.014570528,08/06/2016,219,RC2,RC2_C,RC2_C_2016,Yes,Spr,No
250,araneae,4,1,Small,RC2 DICK 23 16,2.231589866,07/19/2016,201,RC2,RC2_C,RC2_C_2016,Yes,Spr,No
286,araneae,5,1,Small,RC2 DICK 28 16,4.112896836,08/06/2016,219,RC2,RC2_C,RC2_C_2016,Yes,Spr,No
285,araneae,5,1,Small,RC2 DICK 28 16,4.112896836,08/06/2016,219,RC2,RC2_C,RC2_C_2016,Yes,Spr,No
284,araneae,4,1,Small,RC2 DICK 28 16,2.231589866,08/06/2016,219,RC2,RC2_C,RC2_C_2016,Yes,Spr,No
283,araneae,4,1,Small,RC2 DICK 28 16,2.231589866,08/06/2016,219,RC2,RC2_C,RC2_C_2016,Yes,Spr,No
282,araneae,4,1,Small,RC2 DICK 28 16,2.231589866,08/06/2016,219,RC2,RC2_C,RC2_C_2016,Yes,Spr,No
281,araneae,4,1,Small,RC2 DICK 28 16,2.231589866,08/06/2016,219,RC2,RC2_C,RC2_C_2016,Yes,Spr,No
280,araneae,4,1,Small,RC2 DICK 28 16,2.231589866,08/06/2016,219,RC2,RC2_C,RC2_C_2016,Yes,Spr,No
279,araneae,3,1,Small,RC2 DICK 28 16,1.014570528,08/06/2016,219,RC2,RC2_C,RC2_C_2016,Yes,Spr,No
246,araneae,3,1,Small,RC2 DICK 23 16,1.014570528,07/19/2016,201,RC2,RC2_C,RC2_C_2016,Yes,Spr,No
277,araneae,3,1,Small,RC2 DICK 28 16,1.014570528,08/06/2016,219,RC2,RC2_C,RC2_C_2016,Yes,Spr,No
288,araneae,5,1,Small,RC2 DICK 28 16,4.112896836,08/06/2016,219,RC2,RC2_C,RC2_C_2016,Yes,Spr,No
275,araneae,2,1,Small,RC2 DICK 28 16,0.334035168,08/06/2016,219,RC2,RC2_C,RC2_C_2016,Yes,Spr,No
274,araneae,2,1,Small,RC2 DICK 28 16,0.334035168,08/06/2016,219,RC2,RC2_C,RC2_C_2016,Yes,Spr,No
273,araneae,2,1,Small,RC2 DICK 28 16,0.334035168,08/06/2016,219,RC2,RC2_C,RC2_C_2016,Yes,Spr,No
256,araneae,7,1,Small,RC2 DICK 23 16,10.34043083,07/19/2016,201,RC2,RC2_C,RC2_C_2016,Yes,Spr,No
255,araneae,5,1,Small,RC2 DICK 23 16,4.112896836,07/19/2016,201,RC2,RC2_C,RC2_C_2016,Yes,Spr,No
254,araneae,5,1,Small,RC2 DICK 23 16,4.112896836,07/19/2016,201,RC2,RC2_C,RC2_C_2016,Yes,Spr,No
253,araneae,5,1,Small,RC2 DICK 23 16,4.112896836,07/19/2016,201,RC2,RC2_C,RC2_C_2016,Yes,Spr,No
252,araneae,5,1,Small,RC2 DICK 23 16,4.112896836,07/19/2016,201,RC2,RC2_C,RC2_C_2016,Yes,Spr,No
251,araneae,4,1,Small,RC2 DICK 23 16,2.231589866,07/19/2016,201,RC2,RC2_C,RC2_C_2016,Yes,Spr,No
278,araneae,3,1,Small,RC2 DICK 28 16,1.014570528,08/06/2016,219,RC2,RC2_C,RC2_C_2016,Yes,Spr,No
75,araneae,3,1,Small,GIL DICK 5 16,1.014570528,08/02/2016,215,GIL,GIL_C,GIL_C_2016,Yes,SnS,Yes
85,araneae,4,1,Small,GIL DICK 5 16,2.231589866,08/02/2016,215,GIL,GIL_C,GIL_C_2016,Yes,SnS,Yes
55,araneae,5,1,Small,GIL DICK 3 16,4.112896836,08/02/2016,215,GIL,GIL_C,GIL_C_2016,Yes,SnS,Yes
56,araneae,6,1,Small,GIL DICK 3 16,6.778044728,08/02/2016,215,GIL,GIL_C,GIL_C_2016,Yes,SnS,Yes
57,araneae,6,1,Small,GIL DICK 3 16,6.778044728,08/02/2016,215,GIL,GIL_C,GIL_C_2016,Yes,SnS,Yes
58,araneae,6,1,Small,GIL DICK 3 16,6.778044728,08/02/2016,215,GIL,GIL_C,GIL_C_2016,Yes,SnS,Yes
69,araneae,2,1,Small,GIL DICK 5 16,0.334035168,08/02/2016,215,GIL,GIL_C,GIL_C_2016,Yes,SnS,Yes
70,araneae,3,1,Small,GIL DICK 5 16,1.014570528,08/02/2016,215,GIL,GIL_C,GIL_C_2016,Yes,SnS,Yes
71,araneae,3,1,Small,GIL DICK 5 16,1.014570528,08/02/2016,215,GIL,GIL_C,GIL_C_2016,Yes,SnS,Yes
72,araneae,3,1,Small,GIL DICK 5 16,1.014570528,08/02/2016,215,GIL,GIL_C,GIL_C_2016,Yes,SnS,Yes
53,araneae,5,1,Small,GIL DICK 3 16,4.112896836,08/02/2016,215,GIL,GIL_C,GIL_C_2016,Yes,SnS,Yes
74,araneae,3,1,Small,GIL DICK 5 16,1.014570528,08/02/2016,215,GIL,GIL_C,GIL_C_2016,Yes,SnS,Yes
52,araneae,5,1,Small,GIL DICK 3 16,4.112896836,08/02/2016,215,GIL,GIL_C,GIL_C_2016,Yes,SnS,Yes
76,araneae,3,1,Small,GIL DICK 5 16,1.014570528,08/02/2016,215,GIL,GIL_C,GIL_C_2016,Yes,SnS,Yes
77,araneae,4,1,Small,GIL DICK 5 16,2.231589866,08/02/2016,215,GIL,GIL_C,GIL_C_2016,Yes,SnS,Yes
78,araneae,4,1,Small,GIL DICK 5 16,2.231589866,08/02/2016,215,GIL,GIL_C,GIL_C_2016,Yes,SnS,Yes
79,araneae,4,1,Small,GIL DICK 5 16,2.231589866,08/02/2016,215,GIL,GIL_C,GIL_C_2016,Yes,SnS,Yes
80,araneae,4,1,Small,GIL DICK 5 16,2.231589866,08/02/2016,215,GIL,GIL_C,GIL_C_2016,Yes,SnS,Yes
81,araneae,4,1,Small,GIL DICK 5 16,2.231589866,08/02/2016,215,GIL,GIL_C,GIL_C_2016,Yes,SnS,Yes
82,araneae,4,1,Small,GIL DICK 5 16,2.231589866,08/02/2016,215,GIL,GIL_C,GIL_C_2016,Yes,SnS,Yes
83,araneae,4,1,Small,GIL DICK 5 16,2.231589866,08/02/2016,215,GIL,GIL_C,GIL_C_2016,Yes,SnS,Yes
84,araneae,4,1,Small,GIL DICK 5 16,2.231589866,08/02/2016,215,GIL,GIL_C,GIL_C_2016,Yes,SnS,Yes
73,araneae,3,1,Small,GIL DICK 5 16,1.014570528,08/02/2016,215,GIL,GIL_C,GIL_C_2016,Yes,SnS,Yes
40,araneae,2,1,Small,GIL DICK 3 16,0.334035168,08/02/2016,215,GIL,GIL_C,GIL_C_2016,Yes,SnS,Yes
168,araneae,4,1,Small,RC2 DICK 1 16,2.231589866,06/15/2016,167,RC2,RC2_N,RC2_N_2016,Yes,SnS,No
167,araneae,3,1,Small,RC2 DICK 1 16,1.014570528,06/15/2016,167,RC2,RC2_N,RC2_N_2016,Yes,SnS,No
67,araneae,7,1,Small,GIL DICK 4 16,10.34043083,08/02/2016,215,GIL,GIL_S,GIL_S_2016,No,Con,Yes
66,araneae,7,1,Small,GIL DICK 4 16,10.34043083,08/02/2016,215,GIL,GIL_S,GIL_S_2016,No,Con,Yes
248,araneae,4,1,Small,RC2 DICK 23 16,2.231589866,07/19/2016,201,RC2,RC2_C,RC2_C_2016,Yes,Spr,No
344,araneae,9,1,Small,RC2 DICK 32 16,20.58706711,08/08/2016,221,RC2,RC2_C,RC2_C_2016,Yes,Spr,No
65,araneae,6,1,Small,GIL DICK 4 16,6.778044728,08/02/2016,215,GIL,GIL_S,GIL_S_2016,No,Con,Yes
36,araneae,2,1,Small,GIL DICK 3 16,0.334035168,08/02/2016,215,GIL,GIL_C,GIL_C_2016,Yes,SnS,Yes
37,araneae,2,1,Small,GIL DICK 3 16,0.334035168,08/02/2016,215,GIL,GIL_C,GIL_C_2016,Yes,SnS,Yes
54,araneae,5,1,Small,GIL DICK 3 16,4.112896836,08/02/2016,215,GIL,GIL_C,GIL_C_2016,Yes,SnS,Yes
39,araneae,2,1,Small,GIL DICK 3 16,0.334035168,08/02/2016,215,GIL,GIL_C,GIL_C_2016,Yes,SnS,Yes
45,araneae,3,1,Small,GIL DICK 3 16,1.014570528,08/02/2016,215,GIL,GIL_C,GIL_C_2016,Yes,SnS,Yes
41,araneae,3,1,Small,GIL DICK 3 16,1.014570528,08/02/2016,215,GIL,GIL_C,GIL_C_2016,Yes,SnS,Yes
42,araneae,3,1,Small,GIL DICK 3 16,1.014570528,08/02/2016,215,GIL,GIL_C,GIL_C_2016,Yes,SnS,Yes
44,araneae,3,1,Small,GIL DICK 3 16,1.014570528,08/02/2016,215,GIL,GIL_C,GIL_C_2016,Yes,SnS,Yes
46,araneae,3,1,Small,GIL DICK 3 16,1.014570528,08/02/2016,215,GIL,GIL_C,GIL_C_2016,Yes,SnS,Yes
47,araneae,4,1,Small,GIL DICK 3 16,2.231589866,08/02/2016,215,GIL,GIL_C,GIL_C_2016,Yes,SnS,Yes
48,araneae,4,1,Small,GIL DICK 3 16,2.231589866,08/02/2016,215,GIL,GIL_C,GIL_C_2016,Yes,SnS,Yes
49,araneae,4,1,Small,GIL DICK 3 16,2.231589866,08/02/2016,215,GIL,GIL_C,GIL_C_2016,Yes,SnS,Yes
50,araneae,5,1,Small,GIL DICK 3 16,4.112896836,08/02/2016,215,GIL,GIL_C,GIL_C_2016,Yes,SnS,Yes
51,araneae,5,1,Small,GIL DICK 3 16,4.112896836,08/02/2016,215,GIL,GIL_C,GIL_C_2016,Yes,SnS,Yes
38,araneae,2,1,Small,GIL DICK 3 16,0.334035168,08/02/2016,215,GIL,GIL_C,GIL_C_2016,Yes,SnS,Yes
166,araneae,8,1,Small,LTR DICK 7 16,14.90858991,08/05/2016,218,LTR,LTR_E,LTR_E_2016,Yes,SnS,Yes
61,araneae,5,1,Small,GIL DICK 4 16,4.112896836,08/02/2016,215,GIL,GIL_S,GIL_S_2016,No,Con,Yes
60,araneae,5,1,Small,GIL DICK 4 16,4.112896836,08/02/2016,215,GIL,GIL_S,GIL_S_2016,No,Con,Yes
59,araneae,4,1,Small,GIL DICK 4 16,2.231589866,08/02/2016,215,GIL,GIL_S,GIL_S_2016,No,Con,Yes
158,araneae,5,1,Small,LTR DICK 7 16,4.112896836,08/05/2016,218,LTR,LTR_E,LTR_E_2016,Yes,SnS,Yes
159,araneae,5,1,Small,LTR DICK 7 16,4.112896836,08/05/2016,218,LTR,LTR_E,LTR_E_2016,Yes,SnS,Yes
160,araneae,6,1,Small,LTR DICK 7 16,6.778044728,08/05/2016,218,LTR,LTR_E,LTR_E_2016,Yes,SnS,Yes
161,araneae,6,1,Small,LTR DICK 7 16,6.778044728,08/05/2016,218,LTR,LTR_E,LTR_E_2016,Yes,SnS,Yes
162,araneae,7,1,Small,LTR DICK 7 16,10.34043083,08/05/2016,218,LTR,LTR_E,LTR_E_2016,Yes,SnS,Yes
62,araneae,5,1,Small,GIL DICK 4 16,4.112896836,08/02/2016,215,GIL,GIL_S,GIL_S_2016,No,Con,Yes
164,araneae,8,1,Small,LTR DICK 7 16,14.90858991,08/05/2016,218,LTR,LTR_E,LTR_E_2016,Yes,SnS,Yes
165,araneae,8,1,Small,LTR DICK 7 16,14.90858991,08/05/2016,218,LTR,LTR_E,LTR_E_2016,Yes,SnS,Yes
193,araneae,2,1,Small,RC2 DICK 16 16,0.334035168,06/25/2016,177,RC2,RC2_C,RC2_C_2016,Yes,Spr,No
194,araneae,2,1,Small,RC2 DICK 16 16,0.334035168,06/25/2016,177,RC2,RC2_C,RC2_C_2016,Yes,Spr,No
195,araneae,4,1,Small,RC2 DICK 16 16,2.231589866,06/25/2016,177,RC2,RC2_C,RC2_C_2016,Yes,Spr,No
209,araneae,3,1,Small,RC2 DICK 19 16,1.014570528,07/08/2016,190,RC2,RC2_C,RC2_C_2016,Yes,Spr,No
208,araneae,3,1,Small,RC2 DICK 19 16,1.014570528,07/08/2016,190,RC2,RC2_C,RC2_C_2016,Yes,Spr,No
86,araneae,5,1,Small,GIL DICK 5 16,4.112896836,08/02/2016,215,GIL,GIL_C,GIL_C_2016,Yes,SnS,Yes
43,araneae,3,1,Small,GIL DICK 3 16,1.014570528,08/02/2016,215,GIL,GIL_C,GIL_C_2016,Yes,SnS,Yes
206,araneae,2,1,Small,RC2 DICK 19 16,0.334035168,07/08/2016,190,RC2,RC2_C,RC2_C_2016,Yes,Spr,No
207,araneae,3,1,Small,RC2 DICK 19 16,1.014570528,07/08/2016,190,RC2,RC2_C,RC2_C_2016,Yes,Spr,No
163,araneae,7,1,Small,LTR DICK 7 16,10.34043083,08/05/2016,218,LTR,LTR_E,LTR_E_2016,Yes,SnS,Yes
96,araneae,6,1,Small,GIL DICK 5 16,6.778044728,08/02/2016,215,GIL,GIL_C,GIL_C_2016,Yes,SnS,Yes
90,araneae,5,1,Small,GIL DICK 5 16,4.112896836,08/02/2016,215,GIL,GIL_C,GIL_C_2016,Yes,SnS,Yes
91,araneae,5,1,Small,GIL DICK 5 16,4.112896836,08/02/2016,215,GIL,GIL_C,GIL_C_2016,Yes,SnS,Yes
63,araneae,5,1,Small,GIL DICK 4 16,4.112896836,08/02/2016,215,GIL,GIL_S,GIL_S_2016,No,Con,Yes
88,araneae,5,1,Small,GIL DICK 5 16,4.112896836,08/02/2016,215,GIL,GIL_C,GIL_C_2016,Yes,SnS,Yes
87,araneae,5,1,Small,GIL DICK 5 16,4.112896836,08/02/2016,215,GIL,GIL_C,GIL_C_2016,Yes,SnS,Yes
93,araneae,6,1,Small,GIL DICK 5 16,6.778044728,08/02/2016,215,GIL,GIL_C,GIL_C_2016,Yes,SnS,Yes
94,araneae,6,1,Small,GIL DICK 5 16,6.778044728,08/02/2016,215,GIL,GIL_C,GIL_C_2016,Yes,SnS,Yes
89,araneae,5,1,Small,GIL DICK 5 16,4.112896836,08/02/2016,215,GIL,GIL_C,GIL_C_2016,Yes,SnS,Yes
95,araneae,6,1,Small,GIL DICK 5 16,6.778044728,08/02/2016,215,GIL,GIL_C,GIL_C_2016,Yes,SnS,Yes
92,araneae,6,1,Small,GIL DICK 5 16,6.778044728,08/02/2016,215,GIL,GIL_C,GIL_C_2016,Yes,SnS,Yes
97,araneae,6,1,Small,GIL DICK 5 16,6.778044728,08/02/2016,215,GIL,GIL_C,GIL_C_2016,Yes,SnS,Yes
98,araneae,6,1,Small,GIL DICK 5 16,6.778044728,08/02/2016,215,GIL,GIL_C,GIL_C_2016,Yes,SnS,Yes
106,araneae,12,1,Small,GIL DICK 5 16,45.28210616,08/02/2016,215,GIL,GIL_C,GIL_C_2016,Yes,SnS,Yes
99,araneae,7,1,Small,GIL DICK 5 16,10.34043083,08/02/2016,215,GIL,GIL_C,GIL_C_2016,Yes,SnS,Yes
100,araneae,7,1,Small,GIL DICK 5 16,10.34043083,08/02/2016,215,GIL,GIL_C,GIL_C_2016,Yes,SnS,Yes
101,araneae,7,1,Small,GIL DICK 5 16,10.34043083,08/02/2016,215,GIL,GIL_C,GIL_C_2016,Yes,SnS,Yes
102,araneae,8,1,Small,GIL DICK 5 16,14.90858991,08/02/2016,215,GIL,GIL_C,GIL_C_2016,Yes,SnS,Yes
103,araneae,9,1,Small,GIL DICK 5 16,20.58706711,08/02/2016,215,GIL,GIL_C,GIL_C_2016,Yes,SnS,Yes
104,araneae,9,1,Small,GIL DICK 5 16,20.58706711,08/02/2016,215,GIL,GIL_C,GIL_C_2016,Yes,SnS,Yes
105,araneae,9,1,Small,GIL DICK 5 16,20.58706711,08/02/2016,215,GIL,GIL_C,GIL_C_2016,Yes,SnS,Yes
64,araneae,6,1,Small,GIL DICK 4 16,6.778044728,08/02/2016,215,GIL,GIL_S,GIL_S_2016,No,Con,Yes
